floor,floors_count,rooms_count,total_meters,price_per_month,district,street,house_number,underground,lat,lon,geo_quality
10,22,3,120.0,300000,Пресненский,Шмитовский проезд,16С2,Москва-Сити,55.7585294,37.5462675,1
21,68,2,78.1,300000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0
8,21,3,106.0,300000,Даниловский, Виктора Маслова,2,Автозаводская,55.7176401,37.6538589,0
21,21,4,100.0,270000,Можайский, Петра Алексеева,14,Давыдково,55.7162587,37.4311173,1
3,21,3,70.0,260000,Пресненский,Мантулинская ,9к2,Москва-Сити,55.7554191,37.5445134,1
24,29,3,123.3,300000,Фили-Давыдково, Ивана Франко,6,Кунцевская,55.7284885,37.451331,1
45,68,2,67.7,280000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0
7,28,3,70.0,300000,Раменки,Винницкая ,8к2,Раменки,55.70104,37.4953204,1
6,9,2,65.4,280000,Якиманка,Софийская набережная,34,Новокузнецкая,55.7473038,37.6228053,1
17,57,4,136.0,300000,Хорошевский,Чапаевский переулок,3,Аэропорт,55.7981821,37.5203822,1
54,63,1,81.0,270000,Пресненский,набережная Пресненская,12,Деловой центр,55.7456649,37.5364637,0
16,41,2,70.0,300000,Хорошевский,Ленинградский проспект,37/4,ЦСКА,55.7934582,37.5405641,1
5,21,2,71.0,299999,Пресненский, Костикова,4к4,Улица 1905 года,55.7611764,37.5552444,1
12,22,3,130.0,300000,Арбат,Малый Новопесковский переулок,8,Смоленская,55.7497379,37.5775714,1
11,18,3,93.0,300000,Беговой,Ленинградский проспект,29к3,Динамо,55.7843764,37.5628989,1
11,18,3,75.0,280000,Беговой,Ленинградский проспект,29к3,Динамо,55.7843764,37.5628989,1
4,8,3,135.0,290000,Арбат, Арбат,51С1,Смоленская,55.7476609,37.5864125,1
26,85,2,95.0,270000,Пресненский,1-й Красногвардейский проезд,21с2,Москва-Сити,55.7493216,37.5341205,1
43,79,2,60.0,270000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
44,78,2,86.0,280000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
4,16,3,140.0,300000,Раменки,Мосфильмовская ,70,Ломоносовский проспект,55.7109782,37.5043164,0
6,6,3,98.0,258000,Тверской,Страстной бульвар,4,Чеховская,55.7653601,37.6077548,1
5,9,3,118.0,287000,Арбат,Староконюшенный переулок,32,Кропоткинская,55.7495739,37.5953201,1
16,85,2,90.0,280000,Пресненский,1-й Красногвардейский проезд,21с1,Москва-Сити,55.7506195,37.5352543,0
36,75,2,100.0,275000,Пресненский,1-й Красногвардейский проезд,15,Деловой центр,55.7506195,37.5352543,0
3,7,4,124.4,275000,Пресненский,Тверской бульвар,19,Тверская,55.7617391,37.6013664,1
45,68,2,70.0,300000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0
20,28,2,55.0,300000,Филевский парк, Василисы Кожиной,13,Парк Победы,55.7358985,37.4989355,1
8,12,4,164.0,290000,Басманный,Бакунинская ,43/55,Бауманская,55.7768353,37.6869108,1
28,68,-1,51.0,280000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0
31,32,3,190.0,300000,Фили-Давыдково,Давыдковская ,3,Славянский бульвар,55.7273844,37.4800654,1
40,78,2,90.0,290000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
5,15,3,67.3,279000,Беговой, 1-я Ямского Поля,1к1,Белорусская,55.780174,37.58019,1
4,8,3,135.0,270000,Арбат, Арбат,51С1,Смоленская,55.7476609,37.5864125,1
15,53,3,80.0,300000,Пресненский,Шмитовский проезд,39к8,Шелепиха,55.7522602,37.526628,1
9,41,3,70.0,280000,Хорошевский,Ленинградский проспект,37/4,ЦСКА,55.7934582,37.5405641,1
14,68,1,62.0,270000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0
72,78,2,72.0,300000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
8,14,3,150.0,270000,Пресненский,Зоологическая ,26С2,Баррикадная,55.7669212,37.5817972,1
5,14,3,68.0,290000,Раменки,проспект Генерала Дорохова,39к1А,Поклонная,55.7180391,37.4966259,1
20,78,2,88.0,270000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
13,77,2,62.0,300000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
8,14,3,155.0,270000,Пресненский,Зоологическая ,26С2,Баррикадная,55.7669212,37.5817972,1
65,68,-1,51.3,286000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0
43,78,2,96.0,280000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
1,6,4,140.0,290000,Басманный,Новая Басманная ,16С4,Красные ворота,55.7687131,37.660588,1
2,20,3,78.0,299999,Можайский,Гжатская ,5к2,Давыдково,55.7149442,37.4357456,0
68,78,2,80.0,290000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
32,79,2,60.2,300000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0
54,68,2,67.0,280000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0
47,68,2,78.0,300000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0
5,17,5,215.0,270000,Раменки,Мичуринский проспект,19К1,Раменки,55.6977893,37.5049069,1
2,4,3,94.0,300000,Пресненский,Малая Бронная ,10С1,Тверская,55.7603399,37.5966279,1
8,14,3,111.0,270000,Замоскворечье,Мытная ,7с1,Серпуховская,55.7221758,37.6186542,1
8,18,2,65.7,260000,Якиманка, Шаболовка,10к1,Октябрьская,55.7238044,37.6088645,1
34,65,2,50.4,270000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0
4,39,3,94.0,300000,Раменки,Минская ,2,Минская,55.6460797,37.2615295,1
12,20,2,68.0,280000,Даниловский,бульвар Братьев Весниных,2,ЗИЛ,55.6988756,37.6386166,1
10,22,4,165.77,260000,Щукино, Маршала Бирюзова,32К1,Октябрьское поле,55.7988753,37.4845709,1
58,78,2,54.0,300000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
42,57,-1,75.0,255000,Хорошевский,Чапаевский переулок,3,Аэропорт,55.7981821,37.5203822,1
4,16,3,115.0,280000,Тверской,4-я Тверская-Ямская ,22,Маяковская,55.7741487,37.5947019,1
9,20,2,43.5,290000,Пресненский,2-я Черногрязская ,6к3,Улица 1905 года,55.7622605,37.5490183,1
2,4,4,89.0,260000,Тверской,Садовая-Каретная ,20С1,Маяковская,55.7726299,37.6103071,1
18,24,4,150.0,290000,Сокол, Алабяна,13к1,Панфиловская,55.7996729,37.5063367,1
50,78,2,64.0,275000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
3,5,4,105.0,253800,Пресненский,1-й Красногвардейский проезд,8,Москва-Сити,55.7533969,37.5444118,1
47,79,2,88.0,300000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
3,28,3,95.0,285000,Филевский парк,Береговой проезд,1Б,Фили,55.7549258,37.5045153,0
15,33,3,85.0,280000,Нагатино-Садовники,1-й Нагатинский проезд,11к2,Нагатинская,55.67808,37.6335961,1
2,12,3,90.0,300000,Хамовники,3-я Фрунзенская ,1,Фрунзенская,55.7193853,37.5810838,1
15,78,2,97.0,270000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
36,79,2,72.0,300000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
12,20,3,130.0,300000,Тверской,4-я Тверская-Ямская ,22к2,Маяковская,55.7746479,37.5956054,1
45,68,2,67.0,270000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,55.7506195,37.5352543,0
6,25,2,63.0,255000,Аэропорт,Ленинградский проспект,36с40,Динамо,55.790342,37.5684695,1
7,13,3,132.0,270000,Пресненский,Зоологическая ,26С2,Баррикадная,55.7669212,37.5817972,1
9,32,3,135.0,290000,Щукино,Авиационная ,77,Щукинская,55.8079147,37.4508226,1
3,8,3,89.0,300000,Пресненский,Малая Бронная ,38,Маяковская,55.764955,37.5924157,1
54,79,2,51.1,290000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
4,25,2,63.0,260000,Аэропорт,Ленинградский проспект,36с40,Динамо,55.790342,37.5684695,1
41,78,2,72.9,285000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
44,85,2,90.0,260000,Пресненский,1-й Красногвардейский проезд,21с2,Москва-Сити,55.7493216,37.5341205,1
5,7,4,98.0,260000,Тверской,4-я Тверская-Ямская ,24,Маяковская,55.7743969,37.5943865,1
36,78,2,85.0,280000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,55.7519171,37.5342124,1
